980	2179	14253
981	2184	14415
982	2179	14385
983	2157	13859
984	2168	13926
985	2192	14116
986	2186	13572
987	2182	15708
988	2163	14104
989	2209	14540
990	2199	14405
991	2180	14886
992	2200	15264
993	2209	14011
994	2203	14590
995	2201	14757
996	2191	15127
997	2223	14607
998	2198	14794
999	2212	15109
